score,components,component_count,condition,horizon,ic_days,rank_ic_mean,rank_ic_std,rank_ic_ir_annualized,positive_ratio,oos_rank_ic_mean,nw_t_value,nw_p_value,fdr_q,promising,exploratory_score
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,volatility_contracting,5,1276,0.03444145874807176,0.2003991039553928,2.728261738873979,0.5783699059561128,0.024568337938845095,5.257187114960687,1.4627546457043433e-07,6.082742091047764e-07,True,1.2302882454802955
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,all,1,1280,0.03431634224205378,0.20431254311771907,2.6662829239674117,0.565625,0.015773054317621844,6.011469642483208,1.8384894319325792e-09,9.984899501013145e-09,True,1.2277387838780767
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,volatility_contracting,1,1280,0.03431634224205378,0.20431254311771907,2.6662829239674117,0.565625,0.015773054317621844,6.011469642483208,1.8384894319325792e-09,9.984899501013145e-09,True,1.2277387838780767
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,shallow_breakout,3,1132,0.03644185663441952,0.2502071004407053,2.3120708356793944,0.5424028268551236,0.016202450462906,4.785075705455653,1.709228955920562e-06,6.087995715787727e-06,True,1.2260938348017167
pair:approach_velocity+direction_persistence,approach_velocity+direction_persistence,2,continuous_breakout,20,1216,0.03511363393634687,0.2195272911196214,2.539145157292789,0.5682565789473685,0.030963431064857747,4.23651776618743,2.2701296629860962e-05,6.997830887736956e-05,True,1.2244542549521307
pair:pre_acceleration+continuous_move,pre_acceleration+continuous_move,2,pre_accelerating,20,1158,0.03595618871266753,0.22911570390915648,2.491260052566587,0.572538860103627,0.027065812435310952,4.145644769460047,3.38858822903843e-05,0.00010099636117299637,True,1.2235674941767747
pair:approach_velocity+breakout_strength,approach_velocity+breakout_strength,2,shallow_breakout,20,1120,0.03638861612684647,0.25104850595478984,2.3009552307656733,0.5678571428571428,0.020201266683109138,3.728790723158879,0.00019240085122380104,0.0005061000180827785,True,1.2177960213690262
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,all,3,1278,0.0340050637450807,0.20413268665457565,2.6444253527694093,0.5837245696400626,0.024093859157325304,5.6999097538039525,1.1987086855287394e-08,5.865525995208588e-08,True,1.2156513038171548
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,volatility_contracting,3,1278,0.0340050637450807,0.20413268665457565,2.6444253527694093,0.5837245696400626,0.024093859157325304,5.6999097538039525,1.1987086855287394e-08,5.865525995208588e-08,True,1.2156513038171548
single:continuous_move,continuous_move,1,strong_breakout,3,1151,0.03581482420327893,0.2588834806582876,2.196133593006981,0.575152041702867,0.031221643263929028,4.808847701230549,1.5180280276680545e-06,5.453215437952241e-06,True,1.2150677261993472
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,market_high_vol,20,632,0.04830809204647804,0.2096779907261465,3.6573566188144615,0.615506329113924,0.020289393938825097,5.439725568998614,5.3362706332561584e-08,2.3821792729504905e-07,True,1.2144466025857492
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,market_high_vol,5,648,0.047569034006627146,0.2091414848216246,3.610641882832136,0.5848765432098766,0.02571863324379378,5.576457901193037,2.4546528300463272e-08,1.1512589507151017e-07,True,1.2109099147408635
pair:volatility_contraction+approach_velocity,volatility_contraction+approach_velocity,2,shallow_breakout,10,1125,0.03605545751653675,0.2433536195326046,2.3519791695384225,0.5644444444444444,0.010029322734177141,4.1179795501364564,3.8220860270785844e-05,0.00011304761488542292,True,1.2093368095024788
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,all,3,1278,0.03378953603189856,0.19787673865140287,2.7107393177978087,0.5774647887323944,0.024157471257607945,5.627084117985155,1.8328136311339917e-08,8.772441311410558e-08,True,1.2079463764715475
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,volatility_contracting,3,1278,0.03378953603189856,0.19787673865140287,2.7107393177978087,0.5774647887323944,0.024157471257607945,5.627084117985155,1.8328136311339917e-08,8.772441311410558e-08,True,1.2079463764715475
pair:trend_flatness+approach_velocity,trend_flatness+approach_velocity,2,all,20,1260,0.03393720662974044,0.20440799692565306,2.6355938207397163,0.5698412698412698,0.03130558197681173,4.134418695191512,3.558542026620866e-05,0.00010574912626278989,True,1.20465133222249
pair:trend_flatness+approach_velocity,trend_flatness+approach_velocity,2,volatility_contracting,20,1260,0.03393720662974044,0.20440799692565306,2.6355938207397163,0.5698412698412698,0.03130558197681173,4.134418695191512,3.558542026620866e-05,0.00010574912626278989,True,1.20465133222249
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,market_low_vol,10,628,0.047986343989313986,0.1871356595000631,4.070627678191321,0.6003184713375797,0.021966929497176414,5.026623347665376,4.991914440722606e-07,1.9249616512044324e-06,True,1.2025343336226886
single:direction_persistence,direction_persistence,1,shallow_breakout,20,1120,0.03592539096557135,0.2504613000951318,2.2769901029396404,0.5553571428571429,0.03740868668774002,3.865661204134803,0.00011078864291978308,0.00030429142251537153,True,1.2022935423400785
pair:direction_persistence+relative_volume,direction_persistence+relative_volume,2,gap_led_breakout,20,435,0.057410008611531727,0.3226400435526051,2.8246823403510493,0.5908045977011495,0.021619045603150203,3.610686815908081,0.0003053872428922483,0.0007769569430474163,True,1.1973806636227362
single:approach_velocity,approach_velocity,1,shallow_breakout,10,1125,0.0356861785167279,0.2576398738715696,2.198807634362921,0.5697777777777778,0.017557964208878223,3.9928979545253864,6.527066262810846e-05,0.00018606568984483405,True,1.196950815308943
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,volume_weak,10,83,0.1312619789171306,0.3252434079243885,6.406645810826093,0.6626506024096386,0.16118046927030355,4.443243191838804,8.861290903116112e-06,2.8869364028251588e-05,True,1.1958535403915576
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,pre_decelerating,5,931,0.039168866039694224,0.27214100493026194,2.2847952377626557,0.5671321160042965,0.022985025645353596,4.1917688284983825,2.767879554220602e-05,8.408748012822083e-05,True,1.1951319016007653
pair:range_compactness+approach_velocity,range_compactness+approach_velocity,2,compact_box,20,1137,0.035320636624388675,0.2541135452028501,2.206484992730664,0.5593667546174143,0.03263080487037117,3.360534199558317,0.00077791899076398,0.0018261349387286724,True,1.1909917554100637
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,volume_confirmed,3,1267,0.03343854197166831,0.2010816048468686,2.6398257462387913,0.5737963693764798,0.022691758481894336,5.485106134416197,4.132212493165982e-08,1.872873288269474e-07,True,1.1902430109036668
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,compact_box,10,1144,0.03506873760987848,0.25272247755080673,2.202807429111165,0.576048951048951,0.019600372433889044,4.074717966950604,4.607014574583745e-05,0.000134449064597001,True,1.1861323336954346
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,pre_decelerating,5,931,0.038850329206082446,0.2712300714466769,2.2738255139048955,0.5574650912996778,0.03001797799318046,4.098343415266022,4.16117592932745e-05,0.00012243039511856596,True,1.185412612528201
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,shallow_breakout,20,1120,0.0351503012036856,0.2391353197800153,2.333380671149317,0.56875,0.00972150211518556,4.037635745599387,5.3992602628862774e-05,0.00015576572252402312,True,1.1763540775102537
single:continuous_move,continuous_move,1,market_up,5,776,0.042192789106879035,0.16920470430851337,3.9584582788002436,0.615979381443299,0.027445625941501097,6.628273144064461,3.3963657743182466e-11,2.3100787452852849e-10,True,1.1753550983559116
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,shallow_breakout,5,1130,0.034937850168572426,0.2513260914880508,2.2067791451809597,0.5610619469026549,0.00629978876298818,4.332456156610396,1.4745503361128097e-05,4.674046348433057e-05,True,1.1744523460208278
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,volume_confirmed,5,1265,0.03299194391261898,0.20010651409629576,2.6172604901620327,0.5604743083003952,0.024807156115188952,5.1339087993440815,2.8378565151245507e-07,1.1315503826129538e-06,True,1.1734191405306744
pair:pre_acceleration+continuous_move,pre_acceleration+continuous_move,2,pre_decelerating,5,931,0.03838771035787801,0.26909869135201786,2.2645446805669556,0.5542427497314716,0.02310160019560414,4.1551823502757665,3.25028215979575e-05,9.72191221683714e-05,True,1.1712970508672989
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,market_high_vol,1,652,0.04585717598112136,0.21342633066684447,3.4108261083257085,0.5843558282208589,0.04499519321911435,5.490557065655596,4.0066800713620957e-08,1.8225331732549604e-07,True,1.170930460789292
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,compact_box,5,1149,0.034524937082909414,0.24448078129179557,2.2417565193193894,0.566579634464752,0.013877665467015717,4.475421059910794,7.626087191381672e-06,2.5055723236351775e-05,True,1.1702884265791502
single:continuous_move,continuous_move,1,market_high_vol,1,652,0.04582475722242722,0.2140788226085638,3.398026297691439,0.6058282208588958,0.024366196979271414,5.469952646525135,4.501558351111749e-08,2.0311418164371722e-07,True,1.1701026707816482
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,strong_breakout,3,1151,0.0344788285574528,0.2435019214278441,2.2477622843781186,0.5577758470894874,0.020750489825350056,4.7997733815430825,1.588452687758429e-06,5.681903155644061e-06,True,1.1697422156684996
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,market_down,3,502,0.05210962785994651,0.246824256958897,3.351431936104247,0.5697211155378487,0.02094607673431974,4.510446130591445,6.46914284095136e-06,2.1436212964099185e-05,True,1.1675347894099177
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,market_high_vol,5,648,0.04583707195365798,0.22397309380588434,3.24878737412609,0.5987654320987654,0.0029247116747476857,4.896765151268275,9.742715841016022e-07,3.626535290895181e-06,True,1.1668213586940215
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,all,5,1276,0.032619213435119934,0.19279532189366355,2.685822224238337,0.5736677115987461,0.007351907230001025,5.515615885404059,3.475606312017919e-08,1.5968145681467925e-07,True,1.1651955615349123
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,volatility_contracting,5,1276,0.032619213435119934,0.19279532189366355,2.685822224238337,0.5736677115987461,0.007351907230001025,5.515615885404059,3.475606312017919e-08,1.5968145681467925e-07,True,1.1651955615349123
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,pre_accelerating,3,1174,0.033952197613745044,0.2332475040506543,2.3107403883879982,0.5596252129471891,0.03351895793755031,4.952784540102709,7.31589657656964e-07,2.763217125849631e-06,True,1.1633273497044936
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,all,20,1260,0.03276674994072529,0.19969747501697505,2.604720112989821,0.569047619047619,0.03145760129193064,3.7428866485746095,0.0001819183048514293,0.0004815484540184893,True,1.1631042412932326
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,volatility_contracting,20,1260,0.03276674994072529,0.19969747501697505,2.604720112989821,0.569047619047619,0.03145760129193064,3.7428866485746095,0.0001819183048514293,0.0004815484540184893,True,1.1631042412932326
pair:approach_velocity+relative_volume,approach_velocity+relative_volume,2,gap_led_breakout,20,435,0.055761433634194606,0.3293981737743731,2.687280584237216,0.5540229885057472,0.011232217082173838,3.501264825735361,0.00046305545475599515,0.0011323626841194642,True,1.1629969063626953
named:pre_dynamics,approach_velocity+pre_acceleration+direction_persistence,3,pre_decelerating,10,925,0.03814759005033728,0.25491669856990784,2.375576891333915,0.56,0.01810796108377914,4.386406381200428,1.1523873045033385e-05,3.704102050189302e-05,True,1.160213656896844
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,wide_box,1,1135,0.03441546214091733,0.23959898774865168,2.2801787670925973,0.5665198237885463,0.03347810122924874,4.841255028518887,1.2902166054297122e-06,4.695084253693682e-06,True,1.1594486961540202
single:approach_velocity,approach_velocity,1,continuous_breakout,10,1224,0.033087411085843066,0.22683531208491015,2.3155405687629504,0.5588235294117647,0.010311197409520887,4.132658482190328,3.585913473409588e-05,0.00010649972837940083,True,1.157586614199132
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,market_high_vol,10,643,0.045623978167936084,0.2190697411095257,3.3060622459981643,0.5925349922239502,0.0014842619933294146,4.328702159786182,1.4999061413344779e-05,4.742488677745149e-05,True,1.1569075018459005
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,volume_confirmed,5,1265,0.03248410139497401,0.20367702603042562,2.531798176638803,0.5715415019762846,0.02186887783132804,5.489100475393146,4.039857847887111e-08,1.8343138336352286e-07,True,1.1553567877284812
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,pre_decelerating,20,923,0.037598691019299864,0.2658097723094776,2.2454430894919697,0.5655471289274107,0.015911797764448173,3.353634064528072,0.0007975776584828964,0.0018670652107542023,True,1.1422826382969726
single:continuous_move,continuous_move,1,market_down,5,500,0.05102768341908786,0.2525605630522571,3.20730739609667,0.57,0.005993565047737106,4.166862454256953,3.088207027208803e-05,9.259109706800932e-05,True,1.1410136885941935
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,market_high_vol,1,652,0.0446771964540467,0.22603899124761478,3.1376379032809454,0.5858895705521472,0.012878346894984245,5.050793975476078,4.3997741587589003e-07,1.7136678330869288e-06,True,1.1408005205607818
single:continuous_move,continuous_move,1,volume_confirmed,1,1269,0.03201670328766712,0.20380172806135188,2.4938424861778685,0.5697399527186762,0.01778184137013463,5.598487906689966,2.162294828790293e-08,1.0223232586400635e-07,True,1.1405318620108527
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,market_low_vol,10,628,0.04540108914376864,0.17052567698307483,4.226459964893445,0.6178343949044586,0.05534263253135208,5.505816915697152,3.674602667171249e-08,1.6805805301763244e-07,True,1.1377480328862748
pair:trend_flatness+direction_persistence,trend_flatness+direction_persistence,2,compact_box,20,1137,0.033647561638298074,0.2524164463758574,2.116100157422273,0.5725593667546174,0.034663814963239045,3.468737777251406,0.0005229095672294415,0.0012676595569198583,True,1.1345766195276934
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,all,3,1278,0.031663652292981445,0.19947102548403123,2.5198892730600293,0.5719874804381847,0.02312921472767454,5.651599136257011,1.5896196270520382e-08,7.659352696311924e-08,True,1.1319478911179612
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,volatility_contracting,3,1278,0.031663652292981445,0.19947102548403123,2.5198892730600293,0.5719874804381847,0.02312921472767454,5.651599136257011,1.5896196270520382e-08,7.659352696311924e-08,True,1.1319478911179612
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,continuous_breakout,20,1216,0.03246051993585097,0.20723672431141174,2.486503204395229,0.5731907894736842,0.019133941365026812,4.193391173572191,2.748149460370356e-05,8.358885504083642e-05,True,1.1319370084412943
pair:trend_flatness+direction_persistence,trend_flatness+direction_persistence,2,shallow_breakout,10,1125,0.033697313609619486,0.24582450115346574,2.1760575836095457,0.5733333333333334,0.011200884739118004,4.05383713576479,5.0384300368793264e-05,0.00014610867310628197,True,1.1302422583535696
single:continuous_move,continuous_move,1,pre_decelerating,20,923,0.03715221278932296,0.26188746523982426,2.2520096318383342,0.5644637053087758,0.011740921243379042,4.024285134767694,5.714864324492631e-05,0.00016440020659499348,True,1.1287182211150448
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,strong_breakout,5,1149,0.03319509578316822,0.24781914186564744,2.126372503626356,0.5648389904264578,0.027694592701462947,4.281282070215079,1.8581964360714192e-05,5.806143854804682e-05,True,1.1252109256835874
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,wide_box,3,1133,0.033385339410119584,0.2502756790462281,2.117568255563779,0.559576345984113,0.03809196332668585,4.49612368358465,6.92034908298438e-06,2.2886193817743617e-05,True,1.1237527065908344
pair:approach_velocity+direction_persistence,approach_velocity+direction_persistence,2,pre_decelerating,10,925,0.03684357881151055,0.25813508892854314,2.2657658983784965,0.5610810810810811,0.01605250641203305,4.0255318278010686,5.6846690503251586e-05,0.00016371846864936458,True,1.120553703383729
single:continuous_move,continuous_move,1,pre_decelerating,5,931,0.0367017488954216,0.26907819009556516,2.165252417312707,0.5467239527389903,0.026638866865751232,3.97536942749841,7.027008990241794e-05,0.00019907883817211152,True,1.119854501404438
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,strong_breakout,5,1149,0.033015998016192837,0.23744742818809506,2.2072789931820633,0.5604873803307223,0.04604215668491565,4.821370176610635,1.4257549728377883e-06,5.143740202650289e-06,True,1.119140066136063
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,volume_confirmed,3,1267,0.031272038855911205,0.20560054957011684,2.414527723073232,0.5682715074980268,0.023083159364820992,5.216352204095132,1.8248105019495115e-07,7.532387329914446e-07,True,1.1131264549899624
single:continuous_move,continuous_move,1,volume_weak,20,83,0.12182449018037987,0.30705347974610897,6.298263837576975,0.6987951807228916,0.15489455625419213,4.290490439561514,1.78278961289229e-05,5.577442364355767e-05,True,1.1098739261014676
single:continuous_move,continuous_move,1,pre_decelerating,10,925,0.036396950380595844,0.2663279964847207,2.169444004218435,0.5643243243243243,0.012625238733474034,3.9943291857341316,6.487767392490103e-05,0.00018505007163639002,True,1.1069700299610596
pair:approach_velocity+pre_acceleration,approach_velocity+pre_acceleration,2,pre_decelerating,10,925,0.036262020850334364,0.26235604675513335,2.194124139158911,0.5545945945945946,0.03180438635031479,3.9340001231906547,8.354374002610892e-05,0.00023470482147803175,True,1.1028663085065333
single:continuous_move,continuous_move,1,market_low_vol,20,628,0.04395437245532636,0.1826926578569075,3.819277903607469,0.6019108280254777,0.03712388651710213,3.976646287698332,6.989400870708054e-05,0.00019812474909093697,True,1.1014934165882677
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,strong_breakout,3,1151,0.03244229576328346,0.2596953208151143,1.9831142035268474,0.5690703735881842,0.048186124778813504,4.368698403015128,1.249892358835462e-05,4.009839267046931e-05,True,1.1006500079978223
single:continuous_move,continuous_move,1,market_low_vol,10,628,0.04385239096972275,0.18489672916340125,3.7649942676571695,0.6130573248407644,0.04489098331815362,5.11965649707097,3.0609267278733953e-07,1.2166392315989317e-06,True,1.0989377678841385
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,market_high_vol,3,650,0.04300396484253743,0.21365731670738594,3.1951481404854443,0.583076923076923,0.010302505766922553,4.637300204591542,3.529895442776376e-06,1.2118987078741782e-05,True,1.096390279469782
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,pre_accelerating,1,1176,0.03180868933638979,0.23601103388947825,2.1395071271390615,0.5629251700680272,0.017022382236671737,4.62382996999919,3.7671870132433614e-06,1.2881019366856542e-05,True,1.0908108156520884
pair:trend_flatness+approach_velocity,trend_flatness+approach_velocity,2,pre_decelerating,20,923,0.0357465475665719,0.26346608455529974,2.153821246099083,0.5666305525460456,0.04496172893440837,3.3918493687151154,0.0006942259445524586,0.0016426754744339866,True,1.0860128253771406
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,compact_box,3,1151,0.031934635421217654,0.24973856485841486,2.0299092432590173,0.5525629887054735,0.024876785660586615,4.278967029967371,1.8776267024076446e-05,5.8632209294513805e-05,True,1.0834269247847261
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,market_up,5,776,0.038889586302080774,0.1692635462490682,3.6472888424806773,0.586340206185567,0.036089310291776644,6.398071733538837,1.5735136644029824e-10,9.888415048118493e-10,True,1.083338515908884
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,compact_box,5,1149,0.03191560860220106,0.2468994586861517,2.052027908494575,0.5587467362924282,0.0177196316346981,3.9898225324995216,6.612274987902701e-05,0.00018806030464814966,True,1.0818402734432542
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,all,3,1278,0.03025322733237329,0.2002513175334606,2.3982618500930624,0.5641627543035994,0.023025419374633614,5.303271624301966,1.1374547893264225e-07,4.813410695386372e-07,True,1.0815264316802442
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,volatility_contracting,3,1278,0.03025322733237329,0.2002513175334606,2.3982618500930624,0.5641627543035994,0.023025419374633614,5.303271624301966,1.1374547893264225e-07,4.813410695386372e-07,True,1.0815264316802442
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,market_high_vol,10,643,0.04260293966395929,0.223092148634174,3.0314858903248627,0.5878693623639192,0.008505493943612167,3.6867055186257067,0.0002271759848531836,0.0005920201466701373,True,1.0803016851468132
pair:approach_velocity+direction_persistence,approach_velocity+direction_persistence,2,all,20,1260,0.030334120114327002,0.20769250543555012,2.318520003237464,0.5682539682539682,0.02991974190892998,4.001163482923764,6.303178890856718e-05,0.00018060273797565582,True,1.0767544484789124
pair:approach_velocity+direction_persistence,approach_velocity+direction_persistence,2,volatility_contracting,20,1260,0.030334120114327002,0.20769250543555012,2.318520003237464,0.5682539682539682,0.02991974190892998,4.001163482923764,6.303178890856718e-05,0.00018060273797565582,True,1.0767544484789124
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,strong_breakout,5,1149,0.03176121056710039,0.24544984052508553,2.0541613957247473,0.5587467362924282,0.02253228217150193,4.278065582644775,1.885244826334068e-05,5.8833646592716425e-05,True,1.076606658299193
single:continuous_move,continuous_move,1,shallow_breakout,20,1120,0.03214949829603717,0.24331165479763875,2.097546309589309,0.56875,0.0037683967404887014,3.5258925479863388,0.00042205817361477664,0.00104327689402036,True,1.075928003896787
pair:volatility_contraction+direction_persistence,volatility_contraction+direction_persistence,2,shallow_breakout,20,1120,0.03213810057714506,0.23627235324413226,2.159273073712078,0.5678571428571428,0.017416905731465884,4.13172316330173,3.600538971499439e-05,0.00010687112141553106,True,1.0755465632651589
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,continuous_breakout,1,1234,0.03058506955896843,0.20561138447439736,2.3613620838602527,0.5607779578606159,0.023062013229845895,5.227522810418387,1.7179620921027932e-07,7.108808656977076e-07,True,1.0744026043480353
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,volume_confirmed,5,1265,0.030188191816829017,0.19277204008554946,2.4859553712021527,0.5604743083003952,0.005695802142870091,5.283101773981914,1.2701478225547634e-07,5.334620854730006e-07,True,1.0736985425805619
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,volume_weak,10,83,0.11750001785711331,0.33248993900565665,5.609959096361375,0.6506024096385542,0.2473792007296061,3.0405977360190852,0.0023610904693017183,0.005044466284561534,True,1.0704761082354999
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,wide_box,1,1135,0.03176965407081453,0.2481975398374021,2.03196060601547,0.5559471365638766,0.023149894034187234,4.314240463772021,1.6015255432793327e-05,5.044805461329898e-05,True,1.0703120544726277
single:continuous_move,continuous_move,1,all,1,1280,0.02982018198962657,0.20130504734874274,2.3515590880905535,0.5671875,0.016308739197565085,5.301885236367595,1.1461288689214426e-07,4.841986168787988e-07,True,1.066879264483519
single:continuous_move,continuous_move,1,volatility_contracting,1,1280,0.02982018198962657,0.20130504734874274,2.3515590880905535,0.5671875,0.016308739197565085,5.301885236367595,1.1461288689214426e-07,4.841986168787988e-07,True,1.066879264483519
single:approach_velocity,approach_velocity,1,all,20,1260,0.030025868196211246,0.2101354085177448,2.268279697543791,0.5722222222222222,0.022998332875852935,3.9952300229242406,6.463147079396464e-05,0.00018459473170079934,True,1.0658125908337146
single:approach_velocity,approach_velocity,1,volatility_contracting,20,1260,0.030025868196211246,0.2101354085177448,2.268279697543791,0.5722222222222222,0.022998332875852935,3.9952300229242406,6.463147079396464e-05,0.00018459473170079934,True,1.0658125908337146
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,pre_decelerating,20,923,0.03482992680463357,0.2500972288525042,2.210771984890475,0.5633802816901409,0.02329325097527443,3.678958178095159,0.00023418866360364523,0.0006087214360816771,True,1.058165047864694
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,market_low_vol,20,628,0.04218636452064482,0.17726058442587567,3.777984697536125,0.5939490445859873,0.039822169127087116,4.619226724806241,3.8517280094205385e-06,1.3152241983387205e-05,True,1.0571872647371214
named:quality_acceleration,range_compactness+volatility_contraction+trend_flatness+pre_acceleration,4,pre_decelerating,1,935,0.0345733976465134,0.26475474282566913,2.0729965667459593,0.5411764705882353,0.010136607151027004,3.9951812351924567,6.464478203410929e-05,0.00018459473170079934,True,1.0571773910798425
pair:pre_acceleration+continuous_move,pre_acceleration+continuous_move,2,pre_decelerating,10,925,0.03474535468939171,0.26582903123862844,2.0748877719155017,0.5578378378378378,0.006636553260914805,3.601920483428928,0.00031587499269169534,0.0007996031959649144,True,1.0567387080327673
pair:direction_persistence+breakout_strength,direction_persistence+breakout_strength,2,shallow_breakout,20,1120,0.03153838418967433,0.2465476199682048,2.0306678603375006,0.5410714285714285,0.019994157353923275,3.55614661612617,0.00037633410834488876,0.0009385076229877483,True,1.0554762141189917
pair:volatility_contraction+approach_velocity,volatility_contraction+approach_velocity,2,continuous_breakout,10,1224,0.030151688695269782,0.20687613984393508,2.313670487756642,0.5759803921568627,0.011708917690830805,4.197928783164155,2.6936730712073732e-05,8.203088990262937e-05,True,1.0548782779828136
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,wide_box,3,1133,0.03132602382535435,0.2544169559736964,1.9546071909202642,0.559576345984113,0.03491895800994929,4.31985224807309,1.5613370241348675e-05,4.921287430669001e-05,True,1.0544360094119773
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,volume_weak,20,83,0.11561660940453855,0.32364835157286587,5.670836160783574,0.5783132530120482,0.19642046540044444,3.1964743996792135,0.001391181710995472,0.0031120975692042513,True,1.0533174406259187
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,volume_confirmed,3,1267,0.02950279155478739,0.20051754909074443,2.335667370464994,0.5651144435674822,0.020671478454655837,5.170356081955599,2.3364835549435026e-07,9.435798971887222e-07,True,1.0501501973377292
pair:trend_flatness+direction_persistence,trend_flatness+direction_persistence,2,pre_decelerating,10,925,0.03450960660308072,0.2546785632364147,2.1510370347817918,0.5524324324324325,0.017938941720065642,3.9306588668042335,8.47133963031829e-05,0.00023772578918042418,True,1.0495687099027573
single:continuous_move,continuous_move,1,market_down,3,502,0.04678270124029655,0.24960195510001146,2.975346721752949,0.547808764940239,0.005450003963244047,4.094646561213812,4.228128850703899e-05,0.00012432770949561057,True,1.0481830994344927
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,market_down,1,504,0.04665758662248169,0.23981988680658956,3.0884270513503242,0.5575396825396826,0.024644392742452375,4.372034912235524,1.2309383536662987e-05,3.951547326419201e-05,True,1.047460221810322
pair:trend_flatness+approach_velocity,trend_flatness+approach_velocity,2,volume_confirmed,20,1249,0.029617691007558646,0.2035409291852755,2.309934767251411,0.5636509207365893,0.031032589907775722,3.5670316722786994,0.000361047856543694,0.0009044141138072653,True,1.0467245665185307
single:continuous_move,continuous_move,1,wide_box,1,1135,0.03101215175460284,0.24478315579050972,2.0111786098687667,0.5506607929515418,0.02940146629580729,4.270116316665701,1.9537104961414705e-05,6.074460765301056e-05,True,1.044791982440206
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,market_high_vol,20,632,0.041360716027608525,0.2184347158316209,3.005845519747028,0.5822784810126582,0.019652494353437792,3.2229151027099774,0.001268931570717463,0.0028576475051009893,True,1.0397922776978155
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,market_up,10,776,0.03731690210552779,0.16529801571968478,3.583754187515449,0.5979381443298969,0.0230522274121543,4.679048038326134,2.882099176624184e-06,9.970944858934423e-06,True,1.0395286036549212
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,all,1,1280,0.02901893058413673,0.19923717566641483,2.3121249349735975,0.5609375,0.025885990890949596,5.212975986636934,1.8583496016153295e-07,7.642381634469857e-07,True,1.0382128227276386
